X,Y,OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
-78.678883564,35.891381874,600154,fd952327-5866-47ea-9b96-754f2a9cf51a,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050064,FRAUD,56B,Fraud/Credit Card-ATM Fraud,CRIMES AGAINST PROPERTY,2400 BLOCK CONDOR CT,RALEIGH,RALEIGH,North,2020/10/22 16:04:00+00,2020,10,22,12,Thursday,35.891381874,-78.678883564,RPD,2020/10/22 18:35:32.467+00
-78.669117779,35.7900611860001,600156,9df657ce-f865-4fd7-9d72-0fba093d8577,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050070,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2600 BLOCK CLARK AVE,RALEIGH,RALEIGH,Southwest,2020/10/22 17:07:00+00,2020,10,22,13,Thursday,35.7900611860001,-78.669117779,RPD,2020/10/22 21:07:19.337+00
-78.6440691459999,35.7827234970001,600158,9a72d35a-fc29-4994-9bc8-66162a9f0d4c,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050080,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,300 BLOCK W JONES ST,RALEIGH,RALEIGH,Downtown,2020/10/22 17:33:00+00,2020,10,22,13,Thursday,35.7827234970001,-78.6440691459999,RPD,2020/10/22 23:11:54.089+00
-78.613710146,35.760787727,600159,5bcfe462-93c4-4e71-aad4-518a198550b8,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050081,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,1400 BLOCK ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2020/10/22 17:03:00+00,2020,10,22,13,Thursday,35.760787727,-78.613710146,RPD,2020/10/22 21:08:28.020+00
-78.611874663,35.7769206890001,600160,ee72ca46-9cd0-4b48-8376-23da7096a645,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050083,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,1800 BLOCK POOLE RD,RALEIGH,RALEIGH,Southeast,2020/10/22 18:38:00+00,2020,10,22,14,Thursday,35.7769206890001,-78.611874663,RPD,2020/10/22 20:53:25.040+00
-78.708283842,35.860062079,600163,0fc73d9b-7c49-4357-9236-162dd742df31,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050088,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,6600 BLOCK GLENWOOD AV,RALEIGH,RALEIGH,Northwest,2020/10/22 19:45:00+00,2020,10,22,15,Thursday,35.860062079,-78.708283842,RPD,2020/10/22 23:59:55.889+00
-78.6447929029999,35.7849215430001,600167,c901e198-17f8-44d3-8c4b-3aca6ed7990a,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050101,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,400 BLOCK N HARRINGTON ST,RALEIGH,RALEIGH,Downtown,2020/10/22 20:31:00+00,2020,10,22,16,Thursday,35.7849215430001,-78.6447929029999,RPD,2020/10/23 02:09:37.190+00
-78.547067216,35.875632093,600168,f73ad9c9-0a3d-4dab-bf46-1bc325ec67af,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050103,BURGLARY/RESIDENTIAL,30B,Burglary/Residential,CRIMES AGAINST PROPERTY,7100 BLOCK HAVENWOOD DR,RALEIGH,RALEIGH,Northeast,2020/10/22 20:18:00+00,2020,10,22,16,Thursday,35.875632093,-78.547067216,RPD,2020/10/22 22:44:46.237+00
-78.720705589,35.8752273370001,600169,ed9ab4b7-fe3f-4e6e-aacf-f228d5d42ee7,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050104,HUMANE,82E,Humane/Animal Bite,,5200 BLOCK SUMMIT MANOR LN,RALEIGH,RALEIGH,Northwest,2020/10/22 20:26:00+00,2020,10,22,16,Thursday,35.8752273370001,-78.720705589,RPD,2020/10/22 23:00:06.657+00
-78.5504304569999,35.8004442980001,600170,e2543ae5-5cb5-4262-afb8-c2803eb8a484,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050115,WEAPONS VIOLATION,51B,Weapons/Illegal Possession of Weapon,CRIMES AGAINST SOCIETY,2100 BLOCK RIVERGRASS CT,RALEIGH,RALEIGH,Northeast,2020/10/22 22:11:00+00,2020,10,22,18,Thursday,35.8004442980001,-78.5504304569999,RPD,2020/10/23 02:01:15.563+00
-78.676550245,35.839640198,600171,2f007ad0-72b6-44de-b40e-1f0736ac65ec,2020/10/23 04:00:53.706+00,RaleighGIS,2020/10/23 04:00:53.706+00,RaleighGIS,P20050116,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2020/10/22 20:27:00+00,2020,10,22,16,Thursday,35.839640198,-78.676550245,RPD,2020/10/23 00:09:12.907+00
-78.5587879509999,35.894659408,600253,5802809e-2806-4091-82e7-598052bd9d3a,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050177,DRUG VIOLATIONS,54Z,Drug Equipment/Paraphernalia,CRIMES AGAINST SOCIETY,8500 BLOCK CAPITAL BLVD,WAKE COUNTY,RALEIGH,Northeast,2020/10/23 04:10:00+00,2020,10,23,0,Friday,35.8946594080001,-78.5587879509999,RPD,2020/10/23 22:54:39.513+00
-78.5587879509999,35.894659408,600254,c5eb17de-3747-401e-bf24-5e3f041f77bf,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050177,DRUGS,54C,Drug Violation/Felony,CRIMES AGAINST SOCIETY,8500 BLOCK CAPITAL BLVD,WAKE COUNTY,RALEIGH,Northeast,2020/10/23 04:10:00+00,2020,10,23,0,Friday,35.8946594080001,-78.5587879509999,RPD,2020/10/23 22:54:39.513+00
-78.566088085,35.8542607640001,600256,3cdc9ac4-17c1-4746-872b-de18f3552a2a,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050182,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,4800 BLOCK TOLLEY CT,RALEIGH,RALEIGH,Northeast,2020/10/23 04:34:00+00,2020,10,23,0,Friday,35.8542607640001,-78.566088085,RPD,2020/10/23 23:24:53.763+00
-78.690544432,35.7815597850001,600257,143a51c9-d069-4660-a406-4bae82a063dd,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050183,VANDALISM,80B,All Other/Damage to Property (minor),,3900 BLOCK NEELEY ST,RALEIGH,RALEIGH,Southwest,2020/10/23 05:02:00+00,2020,10,23,1,Friday,35.7815597850001,-78.690544432,RPD,2020/10/24 00:13:24.403+00
-78.690544432,35.7815597850001,600258,2d5a4813-5afe-48ac-ba35-dc007ef2aa56,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050183,WEAPONS VIOLATION,51C,Weapons/Shots Fired,CRIMES AGAINST SOCIETY,3900 BLOCK NEELEY ST,RALEIGH,RALEIGH,Southwest,2020/10/23 05:02:00+00,2020,10,23,1,Friday,35.7815597850001,-78.690544432,RPD,2020/10/24 00:13:24.403+00
-78.627225569,35.7832480480001,600259,ed201231-9c42-42af-acfd-55ed71702a94,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050189,DRUG VIOLATIONS,54Z,Drug Equipment/Paraphernalia,CRIMES AGAINST SOCIETY,200 BLOCK SEAWELL AVE,RALEIGH,RALEIGH,Southeast,2020/10/23 06:41:00+00,2020,10,23,2,Friday,35.7832480480001,-78.627225569,RPD,2020/10/23 22:55:26.329+00
-78.707461713,35.8640441090001,600260,7dc46272-6800-48e8-a36a-678e01bc4341,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050194,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,6100 BLOCK GROVE LAKE CT,RALEIGH,RALEIGH,Northwest,2020/10/23 09:12:00+00,2020,10,23,5,Friday,35.8640441090001,-78.707461713,RPD,2020/10/23 15:53:00.973+00
-78.6095540429999,35.8035392360001,600261,d4d812ea-1fdd-4173-a301-0f2e6eaf10a9,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050196,DRUGS,54D,Drug Violation/Misdemeanor,CRIMES AGAINST SOCIETY,2300 BLOCK CRABTREE BLVD,RALEIGH,RALEIGH,Southeast,2020/10/23 10:49:00+00,2020,10,23,6,Friday,35.8035392360001,-78.6095540429999,RPD,2020/10/23 22:55:53.809+00
-78.623343155,35.784327481,600262,95061d16-8178-47ef-ba2f-0676ceb642b8,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050199,BURGLARY/RESIDENTIAL,30B,Burglary/Residential,CRIMES AGAINST PROPERTY,300 BLOCK N STATE ST,RALEIGH,RALEIGH,Southeast,2020/10/23 10:57:00+00,2020,10,23,6,Friday,35.784327481,-78.623343155,RPD,2020/10/23 19:57:29.223+00
-78.623343155,35.784327481,600263,c0c466eb-5684-43b2-b401-88b50ec61ad5,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050199,VANDALISM,80B,All Other/Damage to Property (minor),,300 BLOCK N STATE ST,RALEIGH,RALEIGH,Southeast,2020/10/23 10:57:00+00,2020,10,23,6,Friday,35.784327481,-78.623343155,RPD,2020/10/23 19:57:29.223+00
-78.562833231,35.8077951380001,600264,d229b61d-4b78-43e6-93d2-f75299d45626,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050201,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4300 BLOCK BARTHOLOMEW CIR,RALEIGH,RALEIGH,Northeast,2020/10/23 11:19:00+00,2020,10,23,7,Friday,35.8077951380001,-78.562833231,RPD,2020/10/23 21:30:19.663+00
-78.555385348,35.8994438440001,600265,27716f76-5f13-4896-9d15-0ac4ff2929f9,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050203,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,8800 BLOCK COMMONS TOWNES DR,RALEIGH,RALEIGH,Northeast,2020/10/23 11:13:00+00,2020,10,23,7,Friday,35.8994438440001,-78.555385348,RPD,2020/10/23 21:16:26.129+00
-78.6586000729999,35.9058175540001,600266,5a81c590-4332-4562-be64-6372480157d1,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050204,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1100 BLOCK NEW WORLD CIR,RALEIGH,RALEIGH,North,2020/10/23 11:59:00+00,2020,10,23,7,Friday,35.9058175540001,-78.6586000729999,RPD,2020/10/23 20:17:38.760+00
-78.533308816,35.7236546980001,600267,4ebb046f-650d-4e3f-8a53-4dc4d1baae5c,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050206,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,4000 BLOCK MACKINAC ISLAND LN,RALEIGH,RALEIGH,Southeast,2020/10/23 12:10:00+00,2020,10,23,8,Friday,35.7236546980001,-78.533308816,RPD,2020/10/23 23:23:03.430+00
-78.735925537,35.9161793230001,600268,aca19cd8-0498-483b-8f83-77cc03b1b91b,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050209,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,7800 BLOCK CAPE CHARLES DR,RALEIGH,RALEIGH,Northwest,2020/10/23 12:18:00+00,2020,10,23,8,Friday,35.9161793230001,-78.735925537,RPD,2020/10/23 19:28:42.727+00
-78.6731801729999,35.836967303,600269,7ae7e9df-bac5-472b-9b79-18615a4f708e,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050210,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,3900 BLOCK ARROW DR,RALEIGH,RALEIGH,Northwest,2020/10/23 11:03:00+00,2020,10,23,7,Friday,35.8369673030001,-78.6731801729999,RPD,2020/10/23 14:22:59.783+00
-78.58247914,35.835300574,600270,1f956e7a-648c-47a1-986b-30aacd75fb37,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050211,VANDALISM,53A,Damage to Property (Group A),CRIMES AGAINST PROPERTY,4000 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/10/23 12:05:00+00,2020,10,23,8,Friday,35.835300574,-78.58247914,RPD,2020/10/23 21:20:50.870+00
-78.6809390239999,35.8215906260001,600271,938b71d0-f424-4501-badc-6adce6665381,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050214,ALL OTHER OFFENSES,80F,All Other/Harassing Telephone Calls,,2300 BLOCK AIRLINE DR,RALEIGH,RALEIGH,Southwest,2020/10/23 12:49:00+00,2020,10,23,8,Friday,35.821590626,-78.6809390239999,RPD,2020/10/24 01:02:17.129+00
-78.609835661,35.770025635,600272,1e17eb8b-ea70-40bb-be12-dae2c0e90e8d,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050215,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,400 BLOCK SOLAR DR,RALEIGH,RALEIGH,Southeast,2020/10/23 11:57:00+00,2020,10,23,7,Friday,35.770025635,-78.609835661,RPD,2020/10/23 17:16:58.103+00
-78.580072656,35.844514325,600273,17a8e0e0-d4bd-437f-929e-e3ceb272ee2c,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050216,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4600 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/10/23 12:10:00+00,2020,10,23,8,Friday,35.844514325,-78.580072656,RPD,2020/10/23 21:12:18.550+00
-78.581751761,35.791831931,600274,2483a041-219a-4cf5-b670-ebf9bac0ab18,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050217,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,3200 BLOCK PRIDWEN CIR,RALEIGH,RALEIGH,Southeast,2020/10/23 12:55:00+00,2020,10,23,8,Friday,35.791831931,-78.581751761,RPD,2020/10/23 23:20:51.763+00
-78.6982956909999,35.8702105200001,600275,6bc78384-360e-4f56-9b96-ddd6a9b58da2,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050221,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,400 BLOCK OAK HOLLOW CT,RALEIGH,RALEIGH,Northwest,2020/10/23 13:30:00+00,2020,10,23,9,Friday,35.8702105200001,-78.6982956909999,RPD,2020/10/23 19:19:37.767+00
-78.644319005,35.7886673300001,600276,98a1991a-3ca6-4731-b958-56f5013c4f34,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050223,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,400 BLOCK W PEACE ST,RALEIGH,RALEIGH,Downtown,2020/10/23 13:39:00+00,2020,10,23,9,Friday,35.7886673300001,-78.6443190049999,RPD,2020/10/24 01:03:42.560+00
-78.627091552,35.837245663,600277,2905231a-b2ba-41a8-bee5-08929bc1648b,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050224,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4000 BLOCK CONVERSE DR,RALEIGH,RALEIGH,North,2020/10/23 13:07:00+00,2020,10,23,9,Friday,35.837245663,-78.627091552,RPD,2020/10/23 23:11:44.933+00
-78.571177323,35.8528548670001,600278,33fc7002-cb64-485b-aca3-3f4d6e0733fa,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050235,DRUGS,54C,Drug Violation/Felony,CRIMES AGAINST SOCIETY,4900 BLOCK COOLRIDGE CT,RALEIGH,RALEIGH,Northeast,2020/10/23 14:20:00+00,2020,10,23,10,Friday,35.8528548670001,-78.571177323,RPD,2020/10/23 23:27:24.820+00
-78.571177323,35.8528548670001,600279,6745e067-493a-4c38-933c-b78e72c5a4d3,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050235,WEAPONS VIOLATION,51B,Weapons/Illegal Possession of Weapon,CRIMES AGAINST SOCIETY,4900 BLOCK COOLRIDGE CT,RALEIGH,RALEIGH,Northeast,2020/10/23 14:20:00+00,2020,10,23,10,Friday,35.8528548670001,-78.571177323,RPD,2020/10/23 23:27:24.820+00
-78.5879159099999,35.7879172400001,600280,7217b1fb-966f-4749-8314-1bda748a6997,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050236,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/10/23 14:56:00+00,2020,10,23,10,Friday,35.7879172400001,-78.5879159099999,RPD,2020/10/24 01:06:10.013+00
-78.550419763,35.8602629590001,600281,44cc2ee7-fb39-4cc7-adfc-4dfbfd0be00e,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050239,VANDALISM,80B,All Other/Damage to Property (minor),,LOUISBURG RD  &  SINCLAIR DR,WAKE COUNTY,RALEIGH,Northeast,2020/10/23 14:06:00+00,2020,10,23,10,Friday,35.8602629590001,-78.550419763,RPD,2020/10/24 01:06:14.093+00
-78.7448121679999,35.7776775460001,600282,6c8d486f-2c4c-489a-8353-97d10aa37249,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050240,HUMAN TRAFFICKING,60A,Human Trafficking/Commercial Sex Acts,,6200 BLOCK ST REGIS CIR,RALEIGH,RALEIGH,Southwest,2020/10/23 14:56:00+00,2020,10,23,10,Friday,35.7776775460001,-78.744812168,RPD,2020/10/24 01:07:15.083+00
-78.641832542,35.866071612,600283,d29bc078-a42b-46d8-b705-ea5c78b161af,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050241,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,200 BLOCK RIDGEWOOD DR,RALEIGH,RALEIGH,North,2020/10/23 15:00:00+00,2020,10,23,11,Friday,35.866071612,-78.641832542,RPD,2020/10/23 20:13:27.143+00
-78.702455645,35.904950582,600284,21d47195-d0ba-4086-966d-335c0e684634,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050243,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,12300 BLOCK ZUMA WAY,RALEIGH,RALEIGH,Northwest,2020/10/23 15:04:00+00,2020,10,23,11,Friday,35.904950582,-78.702455645,RPD,2020/10/23 22:40:47.837+00
-78.6948555979999,35.77379505,600285,cfbc5702-5357-4915-8fbe-6f75d721f9e1,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050244,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,500 BLOCK BRENT RD,RALEIGH,RALEIGH,Southwest,2020/10/23 15:34:00+00,2020,10,23,11,Friday,35.77379505,-78.6948555979999,RPD,2020/10/23 21:42:12.160+00
-78.796873725,35.8993480240001,600286,5b5da5b9-ea00-4077-bbc2-d290afd60b35,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050245,HUMANE,82E,Humane/Animal Bite,,9200 BLOCK CALABRIA DR,RALEIGH,RALEIGH,Northwest,2020/10/23 14:45:00+00,2020,10,23,10,Friday,35.8993480240001,-78.796873725,RPD,2020/10/23 16:24:12.120+00
-78.7297131989999,35.8049376940001,600287,a377b7e4-e74d-4727-b12d-60243d123cbf,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050248,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1400 BLOCK LILLINGTON DR,RALEIGH,RALEIGH,Southwest,2020/10/23 16:14:00+00,2020,10,23,12,Friday,35.804937694,-78.7297131989999,RPD,2020/10/24 01:08:11.273+00
-78.797719581,35.9170604600001,600288,3e5cb105-72db-424a-99f5-eaeb51910288,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050249,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,10800 BLOCK HAMILTON CLUB DR,RALEIGH,RALEIGH,Northwest,2020/10/23 15:49:00+00,2020,10,23,11,Friday,35.9170604600001,-78.797719581,RPD,2020/10/23 19:51:43.049+00
-78.797719581,35.9170604600001,600289,25d97f9f-534d-4f86-955c-c66cb33ac912,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050249,VANDALISM,80B,All Other/Damage to Property (minor),,10800 BLOCK HAMILTON CLUB DR,RALEIGH,RALEIGH,Northwest,2020/10/23 15:49:00+00,2020,10,23,11,Friday,35.9170604600001,-78.797719581,RPD,2020/10/23 19:51:43.049+00
-78.7312667739999,35.795396415,600290,61b94a8a-4ce5-4777-82c4-858ef29a2173,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050251,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1100 BLOCK TRINITY PINE LN,RALEIGH,RALEIGH,Southwest,2020/10/23 16:24:00+00,2020,10,23,12,Friday,35.795396415,-78.7312667739999,RPD,2020/10/24 01:09:09.193+00
-78.602107371,35.816120573,600291,65ad25d0-c484-4491-85ba-d91d841c997a,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050253,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,2700 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/10/23 15:45:00+00,2020,10,23,11,Friday,35.816120573,-78.602107371,RPD,2020/10/23 22:54:42.137+00
-78.653119816,35.843368695,600292,87e8ca4f-f3f1-4ce4-bb87-231359fa0b6f,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050256,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,700 BLOCK DAVIDSON ST,RALEIGH,RALEIGH,North,2020/10/23 16:35:00+00,2020,10,23,12,Friday,35.843368695,-78.653119816,RPD,2020/10/23 20:17:22.277+00
-78.5254562109999,35.8538715110001,600293,faa41768-d6dd-4c58-88c1-24c46302107f,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050258,FRAUD,56E,Fraud/Wire Fraud,CRIMES AGAINST PROPERTY,4800 BLOCK LANDOVER KEEP PL,RALEIGH,RALEIGH,Northeast,2020/10/23 16:08:00+00,2020,10,23,12,Friday,35.8538715110001,-78.5254562109999,RPD,2020/10/23 23:25:49.267+00
-78.6171896829999,35.8152948100001,600294,d585b431-6268-41fc-b823-3a9709556927,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050260,VANDALISM,80B,All Other/Damage to Property (minor),,2500 BLOCK ATLANTIC AVE,RALEIGH,RALEIGH,North,2020/10/23 16:07:00+00,2020,10,23,12,Friday,35.8152948100001,-78.6171896829999,RPD,2020/10/23 22:40:01.540+00
-78.581227124,35.8373746560001,600295,3dc1acf8-1af1-4a7d-b6d1-9db1f5cd82c3,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050264,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/10/23 17:22:00+00,2020,10,23,13,Friday,35.8373746560001,-78.581227124,RPD,2020/10/23 20:17:31.637+00
-78.694155654,35.7729251180001,600296,44afd3b2-90eb-437b-a444-49630e958ec9,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050268,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,500 BLOCK BRENT RD,RALEIGH,RALEIGH,Southwest,2020/10/23 16:39:00+00,2020,10,23,12,Friday,35.772925118,-78.694155654,RPD,2020/10/23 21:17:51.287+00
-78.642203989,35.884038365,600297,dcab47eb-3dc9-4ba8-9ce5-65cfee3d4453,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050269,FRAUD,56A,Fraud/False Pretense or Swindle,CRIMES AGAINST PROPERTY,7700 BLOCK SANDRA LN,RALEIGH,RALEIGH,North,2020/10/23 17:39:00+00,2020,10,23,13,Friday,35.884038365,-78.6422039889999,RPD,2020/10/23 23:11:15.273+00
-78.5902648859999,35.8413119040001,600298,1b596ae6-6c88-470c-8b55-441a256cc9fc,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050273,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,4200 BLOCK GREEN RD,RALEIGH,RALEIGH,North,2020/10/23 17:31:00+00,2020,10,23,13,Friday,35.8413119040001,-78.5902648859999,RPD,2020/10/23 21:42:00.420+00
-78.747664431,35.888905326,600299,c0b08ae0-92d3-4682-866e-48f970c86f22,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050274,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,8800 BLOCK GLENWOOD AV,RALEIGH,RALEIGH,Northwest,2020/10/23 18:08:00+00,2020,10,23,14,Friday,35.888905326,-78.747664431,RPD,2020/10/23 19:27:36.480+00
-78.747664431,35.888905326,600300,2230f8df-e7d0-414d-826a-f594f4ba5d63,2020/10/24 04:01:34.566+00,RaleighGIS,2020/10/24 04:01:34.566+00,RaleighGIS,P20050274,VANDALISM,80B,All Other/Damage to Property (minor),,8800 BLOCK GLENWOOD AV,RALEIGH,RALEIGH,Northwest,2020/10/23 18:08:00+00,2020,10,23,14,Friday,35.888905326,-78.747664431,RPD,2020/10/23 19:27:36.480+00
